"id","learner_id","responded_at","archetype"
"1263142","62372747-50c7-4009-8caa-bb01e2ebe4e6","2018-02-07 14:22:44 UTC","Preparers"
"1264325","a5d11938-b82b-4a8b-bf98-1a6802063410","2018-02-08 15:59:35 UTC","Fixers"
"1265947","2f0e6c7d-372b-4a2d-b87a-d116d8c27357","2018-02-07 07:29:48 UTC","Explorers"
"1265979","1b8c4d2a-a7d2-47e3-b9cd-80aee2cb4901","2018-02-11 10:15:51 UTC","Explorers"
"1266731","c801988b-b61c-4d6a-a919-615ffebd452b","2018-02-08 15:33:19 UTC","Fixers"
"1266823","b78029fb-7ff1-463a-a9fc-ba993012c9a9","2018-02-07 08:57:04 UTC","Fixers"
"1267056","d11d95ea-6176-4480-afc9-f70b3a28fe36","2018-02-07 14:18:32 UTC","Vitalisers"
"1267196","19747003-d67d-48a6-8331-b300793d3703","2018-02-07 11:17:01 UTC","Flourishers"
"1267353","4022949b-6634-45ec-b158-683f8c65ef4b","2018-02-07 15:38:45 UTC","Fixers"
"1267467","13e9494e-7ccb-4e39-882f-3e9bc59c3c3b","2018-02-24 05:20:51 UTC","Explorers"
"1267600","773c7660-4212-41cb-ad86-47e2150b9bc6","2018-02-07 16:46:15 UTC","Vitalisers"
"1267735","6ec2cd08-9ec5-40d3-b76f-f4582bdfe6a9","2018-02-07 10:00:24 UTC","Explorers"
"1269530","bcb61e95-1899-4228-a9ec-0a96eb4bd4de","2018-02-18 01:16:03 UTC","Other"
"1270547","6a8ffffc-8474-44fb-a5a4-378b4ffadfe6","2018-02-07 17:01:03 UTC","Other"
"1270609","f626df76-5abd-45e2-b3de-13b0e3d2a73a","2018-02-19 16:44:07 UTC","Fixers"
"1271620","5b333cee-c1b1-4f7a-9bf3-a86efb4f8630","2018-03-03 13:12:13 UTC","Explorers"
"1272874","5bc1e5a6-c496-4a5e-af41-842fa66dc7b4","2018-02-07 14:40:03 UTC","Vitalisers"
"1273085","273e4101-b51f-4f51-b03b-d68f47614f1b","2018-02-07 14:54:56 UTC","Explorers"
"1273457","df8839b8-f334-4f72-b8d4-257de995499d","2018-02-07 16:04:41 UTC","Other"
"1274889","d62011fc-223d-4aa6-9e99-8d0730ee2c6a","2018-02-07 16:45:41 UTC","Other"
"1275061","6fd3becb-1054-4df5-9af8-f666705b8961","2018-02-07 17:44:45 UTC","Explorers"
"1275571","21925746-8bea-46f7-a657-5bda3ba84fce","2018-02-08 13:13:02 UTC","Vitalisers"
"1275856","c39466ee-b624-4500-83b9-65a2f01fc64a","2018-02-07 18:03:38 UTC","Fixers"
"1276164","c1410d78-a264-4336-8291-1a8271a585b7","2018-02-08 16:25:27 UTC","Fixers"
"1277193","3d4cafe4-6cb7-4697-be3e-ca8bb7c862e6","2018-02-08 19:07:10 UTC","Fixers"
"1278708","67bd85b5-326d-4f78-9c76-8163871b531d","2018-02-07 21:29:55 UTC","Explorers"
"1281124","c627d207-655e-480e-847e-32baa14647fb","2018-02-08 05:32:32 UTC","Other"
"1282084","1a446d1e-e016-4225-9be8-d14877baaedc","2018-02-16 16:05:45 UTC","Preparers"
"1283551","c84ed736-7f44-4c1b-980d-1ae2d4e9a32b","2018-02-08 09:32:32 UTC","Advancers"
"1284243","59ab75d2-16b4-44da-9b3c-412e14ca1c8e","2018-02-08 10:31:54 UTC","Vitalisers"
"1284408","71c59fa5-b57c-43d6-a873-4b7fd6eb8879","2018-02-14 09:49:20 UTC","Vitalisers"
"1285503","3e774fea-54ff-48f2-b8fc-a3ab348e66b5","2018-02-15 10:15:39 UTC","Vitalisers"
"1285811","94c2f466-5af6-4464-a402-17c5cd03e498","2018-02-08 13:05:47 UTC","Vitalisers"
"1288801","5f85967a-b452-4d8b-87fb-464b6b5fdf81","2018-02-08 18:03:10 UTC","Fixers"
"1289600","40bcd0e4-1fb2-4e03-96a8-55663f08c1e1","2018-02-08 18:34:34 UTC","Fixers"
"1290305","13273600-8ca1-4f94-84d2-bc373e1ecff3","2018-02-09 18:54:38 UTC","Explorers"
"1290459","09a39753-e762-4222-8c8a-59296b4eeaa3","2018-02-08 21:33:09 UTC","Vitalisers"
"1291271","09d94b62-6004-4e57-b134-0f06772132db","2018-02-08 21:34:32 UTC","Advancers"
"1296317","10ccdcf7-4338-4191-972a-c76ce8471a2e","2018-02-12 22:24:50 UTC","Vitalisers"
"1297448","d3304721-6345-4948-8b67-546e5863192d","2018-02-09 23:39:14 UTC","Other"
"1300043","64b4eb91-fc7c-440a-a1dc-5d32dfabb313","2018-02-09 17:49:56 UTC","Fixers"
"1302815","b64474dc-d9b9-4335-b4c2-9299345c5be8","2018-02-10 00:56:38 UTC","Advancers"
"1303137","07c1942d-e4c4-4025-880a-806e3258bf68","2018-02-20 09:02:11 UTC","Explorers"
"1303717","62538e9e-8ea8-4e14-8533-576d9baaed02","2018-02-10 06:23:37 UTC","Vitalisers"
"1304171","6af88616-f89b-4338-90ed-f97476a3a256","2018-02-11 12:08:30 UTC","Explorers"
"1304693","b10ab9d9-d234-4ce6-93f3-8adba8576d06","2018-02-10 09:24:33 UTC","Flourishers"
"1304804","f97d42d9-544a-42e5-8695-113d961fc9d7","2018-02-27 14:18:02 UTC","Hobbyists"
"1306936","066a8554-48a2-4b8e-ab69-380905d05a00","2018-02-10 15:26:52 UTC","Vitalisers"
"1307498","c5ffd75f-a4f0-485e-823c-5051049b331d","2018-02-13 16:00:54 UTC","Other"
"1307574","8c26c720-a025-429d-ba63-a771c65c78bf","2018-02-10 16:34:09 UTC","Vitalisers"
"1309161","1fedb5bf-58aa-4568-8cb8-ff49adb73952","2018-02-10 20:04:35 UTC","Advancers"
"1309412","1d498df7-a1a7-4189-941b-ffe03851c70e","2018-02-10 20:49:01 UTC","Other"
"1310405","d3e724d1-eab8-4633-988b-9b96484fc37d","2018-02-11 01:23:38 UTC","Explorers"
"1311038","360c5b0a-45d0-49d5-b234-280be7d49275","2018-02-11 02:27:37 UTC","Preparers"
"1311595","bdd6b531-0d39-4006-8e33-009150214880","2018-02-11 17:03:34 UTC","Explorers"
"1312048","8afa6344-f657-4fe0-9676-cffc0309cd35","2018-02-11 07:53:14 UTC","Flourishers"
"1312144","d1f925e7-f19b-4fad-9901-1a3025633f11","2018-02-11 08:16:52 UTC","Advancers"
"1313593","eac24bee-ab51-45e6-bcee-fbb58ced11a6","2018-02-11 13:00:55 UTC","Explorers"
"1313967","bb6daf89-10f5-4600-a76f-32774cc855c3","2018-02-17 09:46:00 UTC","Vitalisers"
"1314113","efb036c1-d9d1-430c-a0d5-47fe9124d121","2018-02-11 13:31:18 UTC","Fixers"
"1314469","b647d3c1-af85-4a40-a95d-e2e74d2fc5df","2018-02-11 14:50:31 UTC","Other"
"1314825","d3f98bbb-bf7a-4200-bf01-dfab99640245","2018-02-12 22:08:56 UTC","Fixers"
"1314914","de9aa923-e91d-4186-be28-9750e148707c","2018-02-11 16:21:29 UTC","Vitalisers"
"1314964","4b1e43e3-9988-446b-bc19-b7e9f7636766","2018-02-11 15:39:29 UTC","Fixers"
"1317746","4dc254b6-1ad5-4e8c-8920-9281a855923f","2018-02-21 16:06:30 UTC","Other"
"1317898","85d31235-fd9d-4152-9b52-ecb70dbba7ad","2018-02-11 22:35:34 UTC","Fixers"
"1318703","d86df9c7-0600-404f-b18b-87ff776ecdd6","2018-02-12 00:11:24 UTC","Explorers"
"1322849","ce991d5f-c9d3-45b7-ba3d-9a2e92744a7f","2018-02-14 06:15:47 UTC","Flourishers"
"1323057","27d58b8c-c273-4f05-b383-4d87c84bf35b","2018-02-13 13:00:00 UTC","Vitalisers"
"1323088","52badd9f-753b-487d-bd79-a47534b5acea","2018-02-12 12:20:00 UTC","Explorers"
"1323365","644fefc4-0553-46e7-843c-5e06c2ce3b37","2018-02-16 18:52:59 UTC","Vitalisers"
"1324003","647345c8-94b2-4a92-9389-27118f4d714f","2018-02-13 16:22:05 UTC","Vitalisers"
"1327808","ac0e116d-8a8d-4cf7-89e1-d953950c52f8","2018-02-13 18:29:49 UTC","Advancers"
"1327863","d63bea41-f760-4ad0-a1cd-564eb98ebf62","2018-03-25 07:34:41 UTC","Vitalisers"
"1328288","373486d0-b7dc-407d-921e-55ee72debc95","2018-02-12 21:47:39 UTC","Flourishers"
"1331347","1c21440a-5af0-4cb3-82b3-0694ad380d9b","2018-02-13 08:45:45 UTC","Advancers"
"1334688","8dd05f79-636c-4c01-ba0d-cfb575b943da","2018-02-14 11:49:06 UTC","Vitalisers"
"1335811","11715730-6ebd-4c6e-a43c-8f7a937db5ef","2018-02-13 16:28:24 UTC","Hobbyists"
"1338014","833c87cc-12ef-4bd9-bbdc-acf9550061e9","2018-02-13 18:56:56 UTC","Hobbyists"
"1338267","eca1f42e-d441-4453-963a-edf3eaf02531","2018-02-20 11:13:23 UTC","Fixers"
"1338276","432cb230-3350-4f9b-9b56-7e47760d94ea","2018-02-19 22:34:25 UTC","Fixers"
"1338934","b6b7356f-8b7e-4464-afa2-16a3436a8ac4","2018-02-20 13:17:13 UTC","Other"
"1341502","c75e1c86-742e-4379-b63c-3d0c2925bbe5","2018-02-13 21:31:29 UTC","Advancers"
"1346344","415d09d1-d329-4a8f-9bf8-38f6cb0fd9ee","2018-02-14 07:31:23 UTC","Preparers"
"1347323","40923d6f-8c34-4272-bccb-b8cb9565fd62","2018-02-14 12:58:25 UTC","Preparers"
"1348862","f65fe72f-1f0d-47d8-b23d-1fd7ada3cb6e","2018-02-15 19:50:54 UTC","Flourishers"
"1348922","03c30fa3-e68c-4a63-a49a-3cb9a6456a8d","2018-02-14 16:34:39 UTC","Advancers"
"1349520","5c15bc98-da33-4535-a57a-8f21bd627288","2018-02-14 12:05:40 UTC","Hobbyists"
"1351061","b48bde44-578f-4961-9506-b558364fe986","2018-02-16 04:24:50 UTC","Explorers"
"1351269","b88cfd31-e90a-4316-8f28-a9d9fd59ff24","2018-02-14 14:21:12 UTC","Advancers"
"1353212","787e8035-0d79-4100-84ae-7dec50e1d023","2018-02-14 16:53:16 UTC","Advancers"
"1354342","7c74279d-247c-45de-82c1-a00a44b6a1f9","2018-02-14 19:01:27 UTC","Explorers"
"1360689","e7568c38-562e-46ec-afba-ab90576f1835","2018-02-15 12:18:47 UTC","Explorers"
"1361897","78d74bf4-49c9-43b6-9f12-5a627c528778","2018-02-26 13:32:08 UTC","Other"
"1363721","7df9ae9e-3982-491d-a192-27d1266b5be6","2018-02-15 20:53:44 UTC","Fixers"
"1367406","83eeb18b-1b48-4e6b-9d23-6e8f730d2e09","2018-02-16 02:44:45 UTC","Flourishers"
"1367555","32e0bdb2-5677-4219-9037-aa927a6da0b2","2018-02-16 04:35:39 UTC","Explorers"
"1368747","ea749e19-1d49-43f0-8f96-2a1cbd19cedd","2018-02-16 08:56:11 UTC","Flourishers"
"1370786","fa11cda3-d2cb-44f1-b3ed-e6f52c00bac7","2018-02-20 09:27:43 UTC","Fixers"
"1373783","06a16810-d589-44f5-8ca2-65057492aa84","2018-02-27 07:17:53 UTC","Fixers"
"1375228","23650fb6-76da-4773-99fc-d15c96e25fd4","2018-02-16 21:26:04 UTC","Vitalisers"
"1376471","2b6fcdc3-0774-4cc9-90cf-46c76fa259e8","2018-02-17 01:54:58 UTC","Vitalisers"
"1379478","e47461db-a041-4234-81a7-00f9c32fc2c3","2018-02-17 13:43:50 UTC","Preparers"
"1390462","181ed976-22cc-4db8-a3c9-51c18df54256","2018-02-18 22:15:59 UTC","Hobbyists"
"1391399","e6d19e8b-01a8-41a6-a3a2-9e19cefecba7","2018-02-19 02:04:33 UTC","Advancers"
"1394135","44bb0763-77f3-4a61-ba66-ebd1ae4f02dc","2018-02-19 10:26:06 UTC","Explorers"
"1394435","f6f09a9c-697a-4d1e-839c-14a6f0893050","2018-02-19 10:55:18 UTC","Hobbyists"
"1394652","e1e4d153-372a-4ca1-bd0e-d9a89824fd82","2018-03-07 22:26:04 UTC","Vitalisers"
"1396269","8436407e-ce10-4b13-99e9-a76a1ae22ff6","2018-04-19 13:12:59 UTC","Explorers"
"1396646","cf9f7326-ff26-4da1-b526-c47f9e7ef6a6","2018-02-21 17:03:23 UTC","Advancers"
"1396750","c832294e-c43d-4204-868b-e0a822e35fa3","2018-02-19 14:17:53 UTC","Other"
"1400240","c9377336-ec10-42e4-9d80-1bc478e319ab","2018-02-19 18:48:55 UTC","Explorers"
"1400639","dd054e22-5328-469d-9944-0d11297c4198","2018-02-19 19:31:31 UTC","Preparers"
"1401986","a09dd975-ede7-4a80-8977-83ce15b3eaa5","2018-02-20 06:57:42 UTC","Explorers"
"1408348","4ffddd3e-ec6b-4f24-bf8f-6f54dd212342","2018-03-02 09:35:19 UTC","Vitalisers"
"1420776","924f7ceb-017f-4187-9df9-554d4987cf0e","2018-02-26 06:32:51 UTC","Vitalisers"
"1422013","d8d025fd-0c44-46bb-9cd5-98ea1be65a4e","2018-02-21 07:34:23 UTC","Explorers"
"1423209","f23756e8-f490-4721-85f4-e6f1cae48f9f","2018-03-12 08:48:46 UTC","Advancers"
"1433627","f2d571a5-417b-40f1-add4-1533172d76ff","2018-02-22 00:33:45 UTC","Vitalisers"
"1435661","482bc380-42dd-4b24-9322-b1b43a60b245","2018-02-25 07:40:09 UTC","Vitalisers"
"1436348","464c83bd-006d-4af4-b0d3-80cef6e4f952","2018-03-05 18:43:07 UTC","Explorers"
"1439734","ec2adb32-3566-47bd-b28f-0c8e485179cf","2018-02-22 13:19:37 UTC","Advancers"
"1442010","5ec4fb89-7176-47a6-b321-f6681de42a48","2018-02-23 15:40:20 UTC","Vitalisers"
"1446646","7ef6be8d-443f-4a5f-8052-1b909e402356","2018-02-23 00:34:10 UTC","Other"
"1451991","0f067826-b90a-402e-9b10-f7aeaa4fb7f1","2018-02-23 15:12:34 UTC","Other"
"1452565","7ef46868-b463-4dce-8c32-a8e2fe6c169b","2018-02-23 15:20:41 UTC","Vitalisers"
"1455020","e4e0c7b6-7573-4f55-8f2d-301a5ac2668d","2018-02-23 20:17:07 UTC","Preparers"
"1461720","2fe3f18b-a63c-4149-b7f7-3dd5087cd500","2018-02-26 14:16:23 UTC","Advancers"
"1468866","a5a03d59-2fc9-4b6b-ac06-6b567b4a1906","2018-02-25 20:06:06 UTC","Preparers"
"1469484","0786f424-85e2-4dfe-9de5-6097afa22ba4","2018-02-25 22:56:30 UTC","Explorers"
"1471234","b5bc2769-144c-4c3c-853a-6a82285c2a87","2018-03-01 04:33:12 UTC","Explorers"
"1475211","2ae80d0e-1dd1-430c-8367-6d502e1c54d7","2018-03-01 08:24:20 UTC","Fixers"
"1478331","569e3897-7959-4d3d-a88f-87811e4c7527","2018-03-01 09:06:34 UTC","Advancers"
"1486704","74d19be2-7861-4d58-899d-7956f5b87163","2018-02-27 11:38:19 UTC","Explorers"
"1487837","23f943ca-f9ef-4d03-83e9-568728eb5944","2018-02-27 13:37:54 UTC","Advancers"
"1494239","eb7a1246-f12e-4082-8773-87f4bf47f964","2018-02-28 00:17:18 UTC","Advancers"
"1498960","e596f099-13a3-408e-beff-324c6f9ee348","2018-02-28 11:02:17 UTC","Explorers"
"1500360","e1d03662-25d5-4ed3-9506-033cb7172e25","2018-03-01 19:57:13 UTC","Hobbyists"
"1508226","665a6806-5ff2-4978-b943-d664bbe1c591","2018-03-02 05:43:15 UTC","Advancers"
"1508383","7f2be6b6-21be-4433-aa73-b202e99e0f09","2018-03-05 13:55:18 UTC","Other"
"1512251","e711013a-0cad-463f-822e-7b1ea2b622b4","2018-03-01 05:48:04 UTC","Explorers"
"1524367","0208f5fa-c4a3-4b2b-a42d-e2e6e7c30cd7","2018-03-02 08:21:45 UTC","Hobbyists"
"1527392","92b6f202-10cc-4043-98d5-a3b5ae45dd9e","2018-03-21 03:29:26 UTC","Hobbyists"
"1532256","6583adea-cafd-4adb-8de8-f50ccd455048","2018-03-03 16:13:40 UTC","Fixers"
"1536151","40d171af-8203-4ec9-b0e9-5352c14c0795","2018-03-03 09:29:24 UTC","Explorers"
"1540164","754cbccb-6f3a-4016-afc3-db8ac3c487ac","2018-03-03 21:41:05 UTC","Preparers"
"1544727","61ea3a2e-2c72-414c-a07a-a1a536ebf84a","2018-03-07 07:46:09 UTC","Advancers"
"1553309","9d0c39dd-0c3c-4919-94db-0f4ac05acc0c","2018-03-05 15:39:25 UTC","Fixers"
"1568821","a78473cd-8e1c-4cce-82a1-799e024dbce8","2018-03-08 06:47:06 UTC","Hobbyists"
"1573229","8cfd4dc0-cf46-4cb8-bdd6-f677669c813a","2018-03-07 02:56:57 UTC","Fixers"
"1591793","cc99af4e-6456-4980-bb0f-690ed19cefa7","2018-03-15 10:04:13 UTC","Explorers"
"1595620","3f0a732b-3e6c-45be-89dc-d2fcb8dc4b53","2018-03-14 12:15:53 UTC","Explorers"
"1596640","61e61285-6d06-430c-9ab5-f52f077cfa5e","2018-03-09 03:29:52 UTC","Vitalisers"
"1600267","e78a0256-f86c-4ca6-a367-7d0765ef28a4","2018-03-22 09:47:00 UTC","Vitalisers"
"1603290","82370719-a390-45f9-a3b9-449bc41836ce","2018-04-03 07:48:58 UTC","Explorers"
"1604194","edbdabee-676e-4ae6-bc38-a6ad4d7aa01b","2018-03-09 22:59:14 UTC","Explorers"
"1609149","38329f6f-807c-4020-bc75-11ad75896266","2018-03-10 16:00:50 UTC","Fixers"
"1614659","7cac56fb-314d-4e45-9e63-defdce92eae0","2018-03-11 13:15:56 UTC","Vitalisers"
"1616763","6d8c24cc-7306-4eed-aeb6-bf63846b9f3e","2018-03-12 16:00:56 UTC","Explorers"
"1622831","bc727b19-8b85-419a-8730-4accc75fe631","2018-03-12 11:54:28 UTC","Advancers"
"1633935","c9dd91ee-b71e-4739-a573-13bb5284efc0","2018-03-13 13:15:22 UTC","Explorers"
"1663137","68fde0c6-c3ec-4b6d-ab5f-80a6d558bc1f","2018-03-16 11:12:50 UTC","Hobbyists"
"1665592","3d265568-135c-4c2c-8db1-cfbaf6013ccf","2018-03-16 15:32:12 UTC","Fixers"
"1667336","d8c3af15-91b0-41f9-8cc8-a0ba9f19a76a","2018-03-16 20:21:01 UTC","Advancers"
"1680920","39849f1b-5809-4d20-ad50-84acf6771bf7","2018-03-19 19:44:21 UTC","Hobbyists"
"1690968","6946028c-1d8c-429e-a4fa-06fad8d52bab","2018-03-21 11:39:27 UTC","Fixers"
"1696068","7478aef1-96bf-4d87-9da4-2dbdfa2bf78b","2018-03-20 10:01:35 UTC","Hobbyists"
"1704290","ecfeec7d-b5a6-4218-8980-42db547d466b","2018-03-20 22:11:12 UTC","Vitalisers"
"1722949","3fca96ee-5f75-408d-9612-4882d22fae46","2018-03-22 18:23:20 UTC","Other"
"1731293","4ce8e36c-ea91-429d-809e-b694f3435cc7","2018-03-23 00:46:33 UTC","Vitalisers"
"1746122","fba59b65-56d1-4528-b74e-f0a0c8a1eb23","2018-03-24 18:26:27 UTC","Explorers"
"1748343","86b453b5-a205-453a-980a-38f1fd37fbc5","2018-04-01 14:55:54 UTC","Advancers"
"1758729","6cc93938-2e2b-450b-8e0b-e3b538656741","2018-03-26 19:06:55 UTC","Other"
"1760168","f88b4ff1-36cc-420b-82bc-e92c6cf746ac","2018-04-09 10:28:55 UTC","Preparers"
"1789426","5706166e-84ab-4e8e-b45c-b801bd86f9f7","2018-03-30 09:35:53 UTC","Hobbyists"
"1793341","eeab1dc2-185c-4dba-8a99-457a9869171e","2018-03-29 05:17:45 UTC","Other"
"1805055","2ca6138d-5eff-48d6-a755-c21dd2387c29","2018-03-31 01:31:01 UTC","Explorers"
"1810332","dc0f8038-2740-4189-a58e-d48eeb73ea76","2018-04-01 04:45:28 UTC","Advancers"
"1811224","3c0f04cc-0411-4629-826c-7f9ffb1dc17d","2018-04-01 10:03:26 UTC","Fixers"
"1831294","54323703-027b-4272-a380-8023ac220e53","2018-04-03 14:24:26 UTC","Hobbyists"
"1846080","29cb6c52-44ef-4ff0-b67d-d8fc97162ae8","2018-04-04 20:00:47 UTC","Vitalisers"
"1852087","cc88bcc4-cfdb-46c7-8d04-97267b371c53","2018-04-05 15:55:15 UTC","Other"
"1858643","c8f02349-3166-4883-9286-4a8ac933264d","2018-04-06 18:17:51 UTC","Fixers"
"1880534","2d7e0b90-0ca3-48c9-a8e2-7ec870f04337","2018-04-09 20:18:52 UTC","Fixers"
"1880823","a4d27ac3-ebdf-42c6-b1f2-50731d71f1e6","2018-04-13 18:38:44 UTC","Fixers"
"1882371","435fefd4-29ee-4707-ba5a-f74f12130f19","2018-06-13 03:45:39 UTC","Fixers"
"1889048","e0583ed1-f581-4eee-8f0a-016f5ec4d67c","2018-04-11 07:56:03 UTC","Other"
"1891541","1e524488-26de-4101-8545-bf082a777671","2018-04-09 21:10:03 UTC","Vitalisers"
"1893275","fc78d726-ec17-4c40-bc84-f5abf87a7991","2018-04-10 00:06:15 UTC","Hobbyists"
"1897141","9279e966-1cf4-4541-a0c7-4aff893aad96","2018-06-05 08:40:55 UTC","Vitalisers"
"1921139","173a6cb6-0d38-44e2-98ff-d2c6eb6e0ea1","2018-04-12 21:55:03 UTC","Fixers"
"1922814","267be897-db6f-4748-b183-326f54ad6677","2018-05-01 17:51:12 UTC","Hobbyists"
"1924440","b8626e97-95c7-4a52-98b3-1562ca16e514","2018-04-17 14:25:06 UTC","Hobbyists"
"1932824","7c7a6065-e5b5-4623-94f2-34e43ac7ab36","2018-06-18 16:40:20 UTC","Vitalisers"
"1949883","625cc864-ca95-4ebd-80e9-3ca66977a980","2018-04-16 15:07:30 UTC","Flourishers"
"1954751","a46f7bec-516a-4a3b-b1c3-8e0d955dc4ad","2018-04-16 19:19:09 UTC","Explorers"
"1984310","bce1c7d5-8ef9-4bbc-8592-88c1d1da8137","2018-04-21 12:04:36 UTC","Other"
"1994520","5701e5de-a2b1-48bc-a711-74b3f57c33c0","2018-04-20 23:33:46 UTC","Advancers"
"1998498","abf4e546-b44e-4e16-920f-e7c305062d00","2018-04-21 18:35:36 UTC","Vitalisers"
"2004176","6cfaa598-e213-4bef-8f6e-457e72fa0265","2018-04-29 20:18:13 UTC","Fixers"
"2015992","30cb04e6-d4d9-4ae8-ae04-9d1a0673cca3","2018-04-23 18:32:54 UTC","Vitalisers"
"2042808","0c8dcb20-1d3f-4689-8bba-9fc2fb1351f2","2018-04-27 10:17:31 UTC","Hobbyists"
"2043496","e826e8c8-1110-4acc-9de0-4e6f831f5b9f","2018-06-25 11:14:52 UTC","Hobbyists"
"2045706","ea23bf2e-aba1-4df7-883a-00295116fb7c","2018-05-10 17:55:25 UTC","Hobbyists"
"2046048","f7a969ae-9d40-400b-a2c5-f41625546caf","2018-04-26 19:53:27 UTC","Preparers"
"2047781","ff438887-5360-4bc0-b8ae-21d0c93f754f","2018-05-19 17:07:19 UTC","Flourishers"
"2053897","4fc84df4-52df-4ce6-86e4-0946d869633d","2018-04-27 22:21:26 UTC","Advancers"
"2056628","7deb1909-c451-4f34-b918-65267c67dc9f","2018-05-03 21:34:59 UTC","Hobbyists"
"2062176","9d698290-2002-4aac-bc80-c2ccc4cadd1e","2018-04-29 12:06:51 UTC","Preparers"
"2097599","ae0c8c0d-847a-44e3-a142-9802576e5a4d","2018-05-16 06:27:39 UTC","Advancers"
"2112045","497f900b-a3d5-4164-9e39-823755f774e6","2018-05-07 10:38:54 UTC","Explorers"
"2115629","fa422437-8043-4f90-8410-c8c876358852","2018-05-04 13:52:05 UTC","Hobbyists"
"2123911","84656ff4-a961-4d1e-ab43-a60a23321dfb","2018-05-05 18:13:34 UTC","Hobbyists"
"2129891","54dd189b-3f59-44a2-b10a-3b7f9df04722","2018-05-06 21:10:37 UTC","Explorers"
"2143224","af32d9be-d8a9-45bb-b1ff-79117c23ecd8","2018-05-08 16:36:42 UTC","Explorers"
"2145960","e191a4db-fe92-410b-898f-c4a7b2479312","2018-05-09 19:23:10 UTC","Explorers"
"2149895","5fe998a4-d6fa-4aa2-b88e-fc77dd98ab2c","2018-05-09 20:58:04 UTC","Advancers"
"2154265","3d5a0ecb-205c-45cc-9df9-d609b9060b3a","2018-05-14 14:01:36 UTC","Explorers"
"2158668","5a7a8b05-d830-4313-9580-210f3c5379fb","2018-05-10 15:56:28 UTC","Vitalisers"
"2159349","9e1d9ece-0507-48b6-9f61-f78b2602d324","2018-05-10 18:24:27 UTC","Vitalisers"
"2163160","14523a95-2d21-429a-8f88-edbdb5ec3a2a","2018-05-11 09:45:16 UTC","Fixers"
"2163341","de6b8af6-8feb-429d-893d-7066f4af0263","2018-05-11 09:44:57 UTC","Explorers"
"2176625","a424e730-b288-44b8-a37a-dc3271f86c23","2018-05-13 18:03:50 UTC","Vitalisers"
"2183124","4a391180-19af-4e2a-91a7-3cfbd5a3a1c0","2018-05-14 15:00:17 UTC","Explorers"
"2184733","339f35cc-7725-4321-b71d-dc3ebc3ffce7","2018-05-14 18:41:02 UTC","Explorers"
"2187222","daf62382-7173-432d-a792-3075826388ca","2018-05-15 05:25:49 UTC","Explorers"
"2190537","c74340b5-0a76-4471-b982-53f72dff124d","2018-06-18 18:13:25 UTC","Other"
"2200084","087c0137-9db6-4cac-9dbd-0002c331bd04","2018-07-07 19:47:42 UTC","Hobbyists"
"2202990","5a52047b-e4ec-4135-91ed-4235bd8afce7","2018-05-17 12:51:38 UTC","Hobbyists"
"2203165","75ba2d07-bfc5-4049-b622-7ab91b6d5baa","2018-05-17 13:22:57 UTC","Other"
"2222423","81f97611-f956-4620-942e-a8f3f9780e92","2018-05-21 04:37:08 UTC","Explorers"
"2243654","7b52c4b1-5396-430d-b7f1-b60e917626d0","2018-05-22 20:43:42 UTC","Advancers"
"2245801","a084eb73-b743-4c72-ba0a-7944dfd43789","2018-06-20 09:52:22 UTC","Fixers"
"2259725","119736ae-e3d3-4bcf-8d76-58d478e3851f","2018-05-24 22:27:44 UTC","Explorers"
"2294615","eb5b79fb-cac9-423c-99e1-6f003971c23f","2018-05-28 15:12:26 UTC","Preparers"
"2295936","7ab4c387-a711-422e-80ec-cfe942c45868","2018-05-28 18:05:37 UTC","Other"
"2303779","d28d0f2e-df30-4eb1-b8c2-93f56ef4b4c4","2018-05-29 15:50:52 UTC","Explorers"
"2312710","6fa17b3d-91d5-4b61-a573-b285b8ba1a07","2018-05-30 14:36:51 UTC","Vitalisers"
"2317506","c79c858c-eeb0-45f1-b75f-3d54fffd5443","2018-05-30 19:26:28 UTC","Vitalisers"
"2322259","e6539db9-21c6-4d42-a566-c151bb96db1e","2018-05-31 05:23:03 UTC","Fixers"
"2322283","813502ad-6889-40a1-8359-5e7fe7e9c502","2018-05-31 05:25:07 UTC","Other"
"2326809","f924f860-433b-44e5-a805-98a48bd63a39","2018-06-11 17:42:13 UTC","Preparers"
"2334159","657d1e39-0d59-4eb7-b286-db139bfd02b7","2018-06-04 02:08:11 UTC","Explorers"
"2340869","63a548a0-0123-4246-911f-124567095678","2018-06-02 13:02:00 UTC","Other"
"2346130","0fbf1084-1af4-429d-bcc7-7287f71d2c69","2018-06-20 14:33:47 UTC","Fixers"
"2350918","c6da11ca-7122-4c90-985f-cae8659a7051","2018-06-03 19:21:01 UTC","Other"
"2362547","61d8ea43-a700-4c5d-bda5-6aaaea121dca","2018-06-04 18:45:37 UTC","Hobbyists"
"2367247","daef9caf-838e-4e95-b8a0-cfb98f63c5f1","2018-06-05 03:54:31 UTC","Other"
"2375291","75073913-884b-41a2-aae1-b1457ac95b90","2018-06-07 07:31:20 UTC","Vitalisers"
"2380658","daea8488-f009-46c4-8a89-0ee7c84003c6","2018-06-06 10:46:16 UTC","Advancers"
"2381662","600cd7de-e7d2-48bd-880d-265ced1562b4","2018-06-09 19:09:14 UTC","Fixers"
"2388803","9697f1ad-d45e-4d80-a4fd-2be4144e4a6c","2018-06-07 08:30:17 UTC","Other"
